from_number,to_number,call_time,call_duration,from_latitude,from_longitude,to_latitude,to_longitude
8047416110,3869133915,1488182872411,1644,43.939202,-108.890598,47.983680,-110.059669
8047416110,3869133915,1477424967464,1061,43.549921,-108.872734,43.689319,-81.844445
8047416110,3014994250,1475911832236,528,47.626807,-93.838018,46.600285,-121.203580
8047416110,2056552244,1489130534841,20,32.346944,-107.311945,47.500750,-87.099106
8047416110,2627263908,1462409060508,1367,49.278931,-67.451110,28.624549,-103.990036
8047416110,5085409916,1462427089811,1737,33.712161,-93.084803,33.777412,-82.269109
8047416110,6128183397,1472031027171,1208,43.113813,-89.834901,33.109843,-106.414767
8047416110,2397204157,1464769398699,1188,31.138870,-114.718125,34.205510,-98.203333
8047416110,2074897999,1487215994521,694,35.670523,-115.058787,29.148283,-97.269581
8047416110,2128555189,1478861308715,1493,35.421177,-75.564449,33.241100,-102.678103
8047416110,2128555189,1482567618349,368,39.492805,-98.106292,37.502157,-100.634579
8047416110,4133186349,1477482452358,1028,25.802364,-77.826369,37.785804,-91.182644
8047416110,5675243852,1473598117531,1441,39.875250,-73.444017,40.921081,-121.065948
8047416110,5675243852,1472519535053,137,40.345516,-106.406225,34.266746,-104.335434
8047416110,4792666966,1477741842909,1630,38.507374,-69.515162,44.970235,-94.131921
8047416110,9019863490,1482792223553,1747,42.363207,-71.730029,30.317376,-106.969231
5167476055,9094519209,1472541546146,1105,46.239660,-109.660266,31.470809,-75.716243
5167476055,4061550530,1473744942888,829,32.323574,-73.926441,45.955189,-104.917998
5167476055,4061550530,1461441858365,1294,30.294304,-92.988441,33.437527,-118.416048
5167476055,4061550530,1470342670308,229,43.231732,-88.763891,28.322052,-110.791763
5167476055,7403027871,1469371861472,1617,33.195546,-106.511371,34.749738,-86.919800
5167476055,2247302970,1486022131008,1086,36.865298,-94.159870,42.265481,-116.667627
5167476055,4107826936,1477939735305,1380,35.388869,-91.608337,27.176887,-94.195532
5167476055,5711251152,1485008104973,920,44.616656,-85.263836,32.137414,-98.835737
5167476055,5711251152,1467738000187,1256,46.998705,-91.566592,24.968353,-71.369845
5167476055,5711251152,1462255034093,316,38.094843,-114.270360,42.434726,-113.321385
5167476055,5711251152,1470854670321,288,36.261520,-86.782604,38.054677,-87.470795
5167476055,2156460670,1490349107822,893,46.589590,-99.307488,37.049741,-112.309635
5167476055,2156460670,1481691480015,350,38.199942,-73.077825,46.191427,-70.939745
5167476055,3158652463,1482836076122,1682,38.991265,-93.873881,28.186543,-109.285270
5167476055,2346509951,1476223545882,1170,47.504674,-124.263959,46.919712,-92.500847
5167476055,2346509951,1488002910796,862,37.638070,-69.524362,46.719393,-86.752675
5167476055,9145707895,1460329058666,150,39.028591,-120.110619,25.795385,-106.630655
5167476055,4795733176,1490555050886,211,42.148580,-98.134635,42.791828,-102.950372
5167476055,4795733176,1486834832798,421,46.380249,-79.687350,47.704038,-72.503175
5167476055,4795733176,1490225152514,1732,48.740965,-102.670119,40.725927,-97.619471
9365793813,8301032232,1466500387087,1714,45.737290,-115.489289,33.879093,-102.514583
9365793813,2173550627,1478399228614,176,40.203844,-107.848267,37.992117,-92.187680
9365793813,2173550627,1487849639175,1516,40.169443,-114.858603,31.387927,-113.717041
9365793813,9543251058,1473533293436,530,46.911880,-100.471531,29.748770,-92.755181
9365793813,2245837974,1465427466612,460,40.900687,-111.081638,45.270541,-71.157922
9365793813,2136893794,1476979159873,1025,44.974836,-73.045495,46.762504,-115.897196
9365793813,7652245344,1468901290968,823,45.540791,-95.059007,48.605659,-100.681332
9365793813,2395676791,1485805315260,550,35.021192,-102.711841,39.651554,-82.255740
9365793813,2395676791,1488245113219,76,44.522058,-106.074667,28.894865,-119.705226
9365793813,6023198491,1485951591795,234,37.529088,-80.392680,39.480521,-108.976329
9365793813,6023198491,1465265201412,939,33.981866,-111.451130,34.151205,-108.181228
9365793813,2122729376,1480838612569,1076,37.757737,-106.450556,46.459233,-90.658653
9365793813,3362384205,1463757086428,324,39.716799,-79.477531,24.634520,-76.274365
9365793813,3362384205,1481786319274,879,43.130356,-108.873028,30.378088,-69.823890
9365793813,4156653598,1488955431285,1017,26.029522,-87.985805,47.196968,-84.074899
9365793813,2623636984,1481450797563,1609,42.410151,-67.589269,41.662806,-114.956851
9365793813,5127205481,1481474881618,1753,27.873317,-107.303202,30.063151,-100.791357
9365793813,9105721077,1465203807884,1614,44.055938,-96.568058,30.084139,-111.152126
9365793813,9105721077,1460538946182,356,36.672094,-90.141410,26.744668,-105.942710
9365793813,9105721077,1475994409184,1657,40.113770,-123.719304,27.600935,-107.473511
2074628985,6361449006,1467379931242,120,45.205003,-95.072643,32.670926,-82.377547
2074628985,3164226915,1466177724303,679,45.275182,-87.155164,30.678626,-98.476625
2074628985,4104703104,1467792579722,640,45.786327,-108.541566,31.483411,-116.266753
2074628985,3142537402,1465563550298,258,48.348941,-69.905698,37.696010,-88.911990
2074628985,3142537402,1482702917599,724,44.962483,-69.548188,29.733760,-100.639921
2074628985,3142537402,1468406739840,82,36.594529,-81.394658,46.018459,-74.024300
2074628985,7041549558,1478796260675,530,46.558095,-109.066754,48.424799,-78.143591
2074628985,7347546122,1473051171407,193,38.790109,-110.683630,32.912886,-70.140235
2074628985,7347546122,1466317260833,179,25.083421,-117.175072,47.739891,-116.444536
2074628985,9708766993,1477864895229,215,39.064055,-73.945144,26.263755,-78.517446
2074628985,2765283740,1474287714923,1530,45.354039,-100.914737,30.504702,-90.020901
2074628985,9096191795,1486637709240,1663,34.226448,-112.573557,31.314275,-79.418201
2074628985,7759574205,1470066861521,1484,39.681202,-92.070083,25.506462,-104.170531
2074628985,6058810743,1473044776699,1024,48.644477,-113.339618,32.517434,-113.000467
2074628985,8013151800,1472707257391,371,35.737075,-70.102156,36.648885,-102.315406
2074628985,3052644018,1476546159394,1503,44.472110,-82.668153,40.142372,-119.244344
2074628985,7741483941,1471330972486,1770,26.892342,-88.125100,37.568720,-76.232871
2074628985,7741483941,1491098158912,483,35.933244,-102.995952,29.618592,-95.680835
2074628985,7741483941,1477711792046,1519,41.800120,-119.051945,48.469147,-70.424115
2074628985,4234734220,1473788587312,19,39.501216,-78.421530,33.911867,-90.411744
4238409940,6079851968,1489887447819,1253,48.285155,-84.241371,26.536115,-87.451128
4238409940,4705793850,1469992913129,740,46.998491,-78.614701,43.794893,-104.561096
4238409940,4705793850,1463427182974,1654,48.873696,-89.340578,43.670215,-100.023085
4238409940,4705793850,1479113917718,842,37.402099,-95.904905,35.060607,-116.073769
4238409940,5706699784,1474238007902,1754,28.888178,-89.930203,33.821176,-113.209438
4238409940,2255842354,1461769219302,365,32.395437,-117.099688,25.407908,-84.375523
4238409940,6011417433,1484943044648,151,33.421283,-90.422912,38.735873,-94.125627
4238409940,8566902850,1473198032672,267,41.438007,-118.544706,25.420733,-113.264743
4238409940,4348892104,1476370336691,544,25.530665,-109.865115,39.139978,-119.307963
4238409940,4348892104,1486337934969,1198,30.318576,-102.523508,34.428515,-118.124481
4238409940,2062450936,1490067916455,227,25.259329,-116.869818,45.224390,-109.290637
4238409940,4695886843,1468501060393,1690,27.855173,-69.455006,39.215639,-97.365845
4238409940,4695886843,1490276245808,887,31.615625,-109.912203,33.155700,-108.904302
4238409940,7133842112,1468375779771,340,47.414429,-123.467318,49.243613,-91.714771
4238409940,5137663348,1460029808365,1476,39.965049,-77.577969,36.607795,-93.796464
4238409940,5137663348,1475318745892,876,40.216026,-70.404397,32.668972,-96.367368
4238409940,8146685776,1476733548334,851,26.106066,-89.671855,24.583230,-74.744582
4238409940,9891835530,1486704390679,139,44.105915,-123.248618,47.419081,-78.652296
4238409940,4134200668,1479598990431,1609,39.543770,-122.737019,41.740325,-81.039476
4238409940,8484803647,1462661509527,696,40.059067,-112.663663,35.105813,-87.071944
9376730202,9122306080,1465891260094,1754,41.657592,-93.705409,33.555224,-124.627543
9376730202,7246641549,1463254235341,741,36.398900,-99.302822,44.855673,-120.902984
9376730202,4099867029,1477837973076,1613,35.966423,-75.238445,30.115157,-90.706879
9376730202,4048649564,1463771211803,844,33.919288,-107.291940,46.168145,-121.001574
9376730202,4048649564,1475540770849,460,41.211859,-69.729886,47.827527,-106.347137
9376730202,4451852439,1469168474992,545,28.720264,-73.108918,34.320723,-107.611066
9376730202,4451852439,1481001427609,686,40.734533,-84.874632,36.769415,-72.914876
9376730202,8103534015,1472368928222,660,43.877218,-78.690822,25.152450,-95.909291
9376730202,4699739226,1466687331663,466,42.224973,-79.631075,40.998209,-80.037197
9376730202,4097122168,1461811483241,704,37.663684,-95.579602,31.129619,-108.249917
9376730202,4097122168,1476939782128,1658,37.343997,-91.946547,42.902863,-117.618398
9376730202,7178763971,1486589687328,393,42.873660,-121.995707,39.445436,-83.616095
9376730202,5716094914,1472360658034,1626,29.024514,-81.338291,29.145715,-122.429892
9376730202,8656512075,1465509967730,244,28.653068,-117.137826,30.450926,-114.024937
9376730202,8123086512,1484736376972,1249,48.608782,-68.021839,26.311460,-101.049246
9376730202,5094766499,1489427433145,458,42.521505,-84.733624,44.686695,-72.653768
9376730202,4193930592,1481760526952,245,36.725506,-122.697720,35.431183,-69.544778
9376730202,4193930592,1469370844187,1047,36.063388,-73.328180,34.697356,-107.883979
9376730202,3178139852,1491085276310,217,40.774318,-102.580841,37.126821,-111.211950
9376730202,3178139852,1467071854226,1141,37.969115,-96.470246,32.965167,-87.361096
5177887807,4706612130,1478264360260,804,47.949348,-67.731664,29.525809,-76.348986
5177887807,7576798427,1484111511624,1142,26.642884,-119.047186,36.139148,-107.144552
5177887807,9188794037,1460736386220,1050,41.187813,-123.425205,27.706819,-119.342543
5177887807,9048408857,1481252772903,1323,27.803032,-70.133411,26.927480,-91.862034
5177887807,9048408857,1471425160908,213,40.821723,-86.104951,39.692864,-96.583605
5177887807,9048408857,1466584320176,1196,36.487334,-120.887702,33.036603,-117.276209
5177887807,2542208698,1488668634204,651,27.266727,-67.527798,30.504983,-107.420887
5177887807,2542208698,1490438927372,695,41.197725,-77.614706,38.623942,-112.474304
5177887807,4159536716,1470350757629,1263,26.598221,-93.638869,45.897562,-109.999379
5177887807,7811566575,1465505195360,1238,32.941114,-73.373272,35.149556,-94.805205
5177887807,7811566575,1462064243886,867,47.573852,-87.629427,40.531584,-116.742635
5177887807,7811566575,1466823898981,1786,39.886835,-114.019758,29.335445,-102.499589
5177887807,7811566575,1468868597379,28,48.616546,-114.633105,24.924793,-97.498182
5177887807,9151780159,1463971418167,933,32.485416,-116.400218,33.511679,-108.319008
5177887807,7075312905,1477067607703,228,44.701996,-76.840594,49.284959,-122.377284
5177887807,4754407616,1464193745516,1701,40.333510,-72.552855,28.159440,-106.482832
5177887807,3185240565,1464123570498,1426,30.041134,-112.883179,46.627788,-122.342983
5177887807,6672590020,1465888594791,67,29.594207,-85.380816,42.910169,-78.876870
5177887807,5047545590,1482619831687,578,34.172167,-85.218314,49.219829,-121.652188
5177887807,9101250523,1478639278830,1595,44.508778,-77.899992,34.365900,-100.127223
9525682179,2521719326,1463555539152,174,47.443557,-120.353497,46.747337,-119.114500
9525682179,7271620959,1479739097082,586,46.050440,-75.501317,37.966563,-111.724576
9525682179,9188084937,1483242885596,1267,38.194585,-115.929864,41.543053,-117.110199
9525682179,9188084937,1463661528782,1357,33.391424,-99.833445,26.343795,-88.547176
9525682179,5642302359,1462086610680,1479,32.739492,-70.975292,46.393142,-105.660054
9525682179,4197810098,1469809882187,191,36.668566,-110.916271,32.693251,-93.276479
9525682179,4197810098,1466024401772,489,33.630406,-76.056681,47.641718,-104.935205
9525682179,4197810098,1488004717185,1146,45.527381,-74.866721,25.986492,-102.026893
9525682179,3606250725,1472726392888,1545,36.069791,-76.110354,35.100675,-80.116551
9525682179,7154322624,1462733507209,1369,44.808613,-88.402734,45.605870,-82.103906
9525682179,5081455275,1464265415680,1311,27.777408,-108.189476,45.143497,-114.123690
9525682179,9798032104,1466804557713,786,30.591028,-80.306608,38.542507,-107.906297
9525682179,9129894986,1490922266179,603,30.485615,-117.492093,38.932404,-68.682381
9525682179,9129894986,1466549413687,297,42.045817,-92.293093,48.633880,-113.254811
9525682179,9718938471,1479394312659,1038,44.131247,-101.336303,31.278154,-117.650568
9525682179,7657276183,1462681660187,1577,43.965165,-118.930512,49.223315,-108.655987
9525682179,7657276183,1468494486145,1381,30.843110,-75.143594,45.820236,-113.664708
9525682179,7038744463,1463131455407,1061,33.660522,-112.763531,42.877823,-121.491977
9525682179,6103664867,1462502183447,1425,44.640819,-122.432009,39.277117,-121.245207
9525682179,6103664867,1478255029328,405,46.631808,-82.000976,31.569000,-67.103460
6783589685,7327839116,1471802255498,656,36.308795,-106.872361,43.873415,-84.254345
6783589685,7327839116,1489644605594,1312,36.232244,-109.797539,39.262542,-94.189702
6783589685,5635949513,1488594557808,332,29.942366,-70.736755,48.095464,-101.703380
6783589685,8301124981,1482620052215,510,34.826000,-78.605269,35.862120,-98.142972
6783589685,9182898351,1484271347887,30,46.116413,-101.083974,27.772406,-84.048080
6783589685,9182898351,1489682949241,597,41.242636,-124.590583,38.250364,-90.615804
6783589685,4259594201,1464915314807,1212,45.375921,-74.051280,48.768816,-118.779192
6783589685,4259594201,1483105459690,776,26.207363,-118.222704,26.322469,-110.464208
6783589685,8158770628,1473971763825,1212,46.758829,-86.030707,48.165317,-122.477361
6783589685,6166442241,1481660561952,1342,33.409824,-102.918348,25.145118,-107.424612
6783589685,4702732824,1483780811320,1060,43.261365,-85.943451,48.177390,-108.810674
6783589685,9802752264,1483364432276,990,43.223298,-112.401137,36.593902,-71.587136
6783589685,9802752264,1484302157575,340,36.328094,-97.725033,45.660290,-111.227086
6783589685,2285432235,1472843739957,1016,35.378466,-85.495621,34.529818,-118.067535
6783589685,2285432235,1485604768436,1218,48.906762,-100.322420,36.653586,-92.242867
6783589685,4755162582,1485712785018,915,41.538648,-84.703840,43.404342,-110.047043
6783589685,8163051398,1482282697693,696,48.627413,-88.155415,34.287434,-85.484116
6783589685,5152560432,1468963113653,787,31.478944,-98.397239,26.209821,-92.480563
6783589685,6313885947,1475122810720,1255,45.701175,-110.193811,29.068609,-110.643020
6783589685,2096327966,1475266801583,1408,47.017812,-107.095713,27.642378,-75.470138
4247101872,8045998252,1483387469072,1491,30.952881,-99.489828,30.765183,-77.399913
4247101872,3082542231,1478560514928,1067,41.041065,-72.244154,36.296455,-91.221683
4247101872,3082542231,1490122957732,1124,31.005464,-115.460343,34.979010,-120.676103
4247101872,9138708708,1464731011421,415,30.032227,-112.861837,32.606466,-89.591056
4247101872,9138708708,1472674260978,244,45.126265,-109.035123,49.111928,-106.371877
4247101872,8648450838,1465275600520,989,41.084313,-118.224719,30.205901,-92.901987
4247101872,2704368347,1470657471326,217,29.599934,-115.235261,48.927675,-120.920965
4247101872,2704368347,1480982060867,1275,26.291737,-95.187688,28.393755,-67.614570
4247101872,9165160080,1470882377100,121,44.158938,-76.040332,32.246354,-100.048246
4247101872,9165160080,1487425186294,1496,35.866460,-119.042869,38.117855,-85.799224
4247101872,9165160080,1478494537052,1094,44.616767,-95.710974,32.383870,-121.374998
4247101872,3866106472,1485231301426,252,26.597676,-120.689007,33.483501,-85.216465
4247101872,3866106472,1482952949015,1797,42.852583,-88.191174,48.076726,-96.710796
4247101872,3866106472,1462058446597,1220,42.889850,-112.503616,48.943748,-105.617130
4247101872,7758279281,1486443632101,643,44.879668,-98.444072,46.969824,-69.277719
4247101872,7758279281,1486240803727,1586,42.340639,-80.874068,28.092121,-122.453416
4247101872,6126324499,1470429099650,1705,43.935672,-110.649926,37.231798,-120.426661
4247101872,6126324499,1475076950229,803,49.283052,-123.135338,31.906066,-81.794406
4247101872,9892761877,1462618689841,27,34.269888,-97.429478,46.478827,-80.236082
4247101872,3132595928,1463281043925,172,38.876013,-84.982380,43.874247,-89.773162
5618675049,7161208414,1480112270576,29,36.793279,-99.026959,47.359909,-82.149290
5618675049,5018540968,1460835087065,775,25.379366,-100.583250,47.199170,-77.095039
5618675049,4649802518,1467318021612,124,32.284524,-94.265260,48.692036,-100.820447
5618675049,6166193579,1475949375760,141,39.190177,-94.278480,39.552767,-118.727540
5618675049,3861175449,1485673922871,849,30.335548,-91.659706,26.001772,-106.185223
5618675049,4152626598,1462220468058,534,39.955620,-68.588944,43.142440,-75.124667
5618675049,9088310920,1475356966839,294,47.604104,-76.112259,28.761269,-107.268794
5618675049,3213604262,1468744428642,61,47.461062,-85.625890,35.569021,-102.214953
5618675049,6056399970,1483457270881,797,26.981766,-120.236653,35.586087,-112.322648
5618675049,7752263069,1463695615473,1061,48.296313,-119.978900,38.836128,-99.669571
5618675049,6787664913,1463330279847,871,25.238453,-117.966058,32.670757,-92.035439
5618675049,6196648973,1463311175041,1461,31.553697,-114.169347,32.021576,-106.826641
5618675049,8154407156,1464506905134,864,39.005372,-93.713378,36.660627,-69.136540
5618675049,7855443170,1471828587025,1068,27.958543,-68.262677,29.733422,-110.892485
5618675049,4692195458,1477170251972,1539,25.310962,-73.303482,41.522063,-73.342606
5618675049,3397938287,1486830224183,269,24.665054,-116.599702,45.393123,-96.685609
5618675049,3397938287,1488020312977,1617,47.627244,-91.945827,42.118362,-70.201245
5618675049,9378466359,1487164537211,1768,29.637928,-85.554929,46.356501,-106.982220
5618675049,9476469628,1467144724107,1735,28.397369,-100.650653,25.747794,-85.492969
5618675049,7376911520,1485584969697,1317,46.544333,-88.200318,43.798749,-100.961502
7149823591,7322924917,1473929488687,294,29.270930,-111.930665,43.965597,-110.521273
7149823591,7143040414,1467518079687,204,27.842893,-104.661053,39.529356,-111.063122
7149823591,2544147011,1486782983021,685,45.645242,-90.425539,42.401545,-105.913658
7149823591,6207827940,1473121812465,1246,37.750871,-107.431596,48.061033,-96.354385
7149823591,8056254754,1469008127459,463,47.971762,-81.986748,30.155099,-75.040382
7149823591,2676037742,1491057529826,679,45.744969,-117.225085,42.848025,-118.802848
7149823591,5161870083,1475364180302,783,33.697000,-118.319473,31.708784,-93.630116
7149823591,8326936008,1466259357805,1145,29.676900,-106.631010,38.123311,-70.398960
7149823591,5746399344,1482072346941,1489,34.026473,-91.152221,33.820695,-123.091898
7149823591,5746399344,1484658921610,1106,47.182320,-75.557111,28.726051,-82.651111
7149823591,8509121176,1463987160583,1756,46.562987,-71.265001,27.662391,-119.087947
7149823591,5095495085,1481381203309,562,33.106910,-76.906546,29.121167,-85.429487
7149823591,3139692862,1476260049406,1122,30.874008,-90.915562,36.283822,-77.865070
7149823591,5162897826,1481227768020,1160,48.258086,-118.968893,44.603461,-75.763195
7149823591,5162897826,1473632673252,293,42.062298,-98.652567,42.182319,-99.422071
7149823591,2696564849,1461493590176,257,36.895221,-123.404573,32.166484,-121.684211
7149823591,8042635550,1486519238813,941,31.051961,-75.222667,32.491982,-115.841691
7149823591,8042635550,1476683935655,722,44.423035,-101.905084,32.717426,-110.610376
7149823591,7705083464,1463171034662,390,42.426176,-93.955772,44.522985,-93.513360
7149823591,2481644354,1468066287560,1283,41.678039,-111.111862,30.230260,-105.953379
6037591646,9492898089,1466414778821,1566,30.535922,-81.455649,45.550440,-66.967039
6037591646,9492898089,1489932818750,1273,39.507436,-85.188969,37.883752,-123.225705
6037591646,6509571585,1463894957953,35,41.330594,-121.834464,31.808444,-89.763677
6037591646,7319213974,1464353110841,1483,36.471787,-110.443960,46.845055,-109.244210
6037591646,6029434834,1466225211605,1648,35.655645,-101.403266,36.400609,-71.490002
6037591646,2832188109,1481757721002,592,41.901338,-92.610173,33.779122,-89.585597
6037591646,5021239002,1478242922656,1705,42.423999,-117.851104,41.020853,-123.701880
6037591646,8705433089,1463461190750,1731,40.195185,-102.892489,38.574606,-76.120301
6037591646,6182101822,1465794181726,1610,44.547501,-81.113271,30.563969,-121.771338
6037591646,6269423744,1474740278094,1574,24.927745,-72.026829,34.176909,-68.691375
6037591646,2343567513,1488652847261,431,38.180367,-103.598058,31.812400,-72.266306
6037591646,9703762218,1479043544116,477,37.970380,-77.781519,34.027175,-81.545414
6037591646,5171808422,1472313208489,282,28.285791,-67.448222,35.275350,-72.699687
6037591646,5171808422,1485486878049,1768,33.576524,-69.418819,29.363009,-71.105099
6037591646,6236602506,1478061744521,664,25.170940,-118.808441,27.113487,-102.527611
6037591646,6236602506,1484108792269,1648,26.364098,-104.691320,44.123036,-68.744993
6037591646,6236602506,1488412032047,704,47.308271,-102.802106,48.808914,-79.463264
6037591646,6236602506,1469171378800,344,37.849212,-110.388884,35.155468,-91.006334
6037591646,7572543339,1491066155754,1544,31.920727,-89.808789,33.004137,-95.567616
6037591646,8156505512,1488441622735,1448,34.600527,-83.303056,28.748351,-115.168286
6676096192,3479142805,1489923002910,261,24.646364,-117.632512,36.376204,-97.106279
6676096192,8479970956,1483951625945,91,27.870550,-119.087951,34.946818,-91.529418
6676096192,8479970956,1470142465079,1392,38.677369,-101.563832,48.912236,-114.533705
6676096192,6301137523,1488924055539,160,29.410741,-74.059076,28.245017,-67.078129
6676096192,6503431416,1481509456603,831,38.442516,-108.195627,36.549067,-112.472492
6676096192,5131959833,1466066470736,1091,42.924529,-112.284450,43.477324,-68.221062
6676096192,7034658903,1477671747422,75,45.654695,-113.893414,27.937083,-86.632651
6676096192,4107575383,1475745615750,661,47.930294,-116.595466,33.781737,-110.330054
6676096192,4107575383,1463414193786,421,41.724579,-123.959484,49.369489,-68.507620
6676096192,7185692271,1474681673566,1190,35.718828,-110.476242,26.802452,-123.854578
6676096192,4791568548,1468063247167,644,42.396614,-113.827757,39.654082,-119.531110
6676096192,5731671201,1481441454059,1290,28.549544,-91.585679,41.164288,-123.268409
6676096192,7205965920,1467223579976,441,31.714015,-89.943273,27.376175,-70.805710
6676096192,2246096055,1486395967453,1194,40.257115,-110.886705,43.338002,-103.902967
6676096192,6311649320,1479545073199,1415,46.779024,-87.493695,26.471624,-119.864861
6676096192,9152928638,1460619542550,1584,46.259767,-74.870512,45.012715,-89.150428
6676096192,9152928638,1472249422402,1664,28.409819,-90.259258,31.906287,-123.083276
6676096192,5088475492,1478797870461,767,45.835507,-113.042473,41.600071,-78.206891
6676096192,6145024855,1483993749622,621,43.922286,-77.141304,27.090435,-112.552949
6676096192,6145024855,1484099417106,841,37.348058,-95.777810,36.184984,-98.582861
3094386929,4807387166,1479767303579,318,29.449136,-82.544827,48.087249,-103.352213
3094386929,4807387166,1463239739203,885,30.911704,-111.206472,46.712617,-89.493113
3094386929,9403725421,1486343466705,1684,25.188210,-98.234373,45.714327,-87.365451
3094386929,9403725421,1474200607613,686,41.601529,-118.872257,47.402858,-93.690600
3094386929,9403725421,1468601724730,652,28.506984,-84.257057,39.689950,-113.617139
3094386929,9781761803,1483868984581,676,48.230549,-103.763672,46.198939,-93.298227
3094386929,9781761803,1464325668080,1366,36.185127,-69.154654,46.388089,-98.965855
3094386929,2765063912,1468520454151,543,33.174451,-124.208328,36.349557,-86.069258
3094386929,9717993824,1469729726777,1770,40.509962,-85.226021,24.655435,-92.194805
3094386929,9717993824,1490324499951,480,46.081699,-75.003924,25.112149,-124.431543
3094386929,5161491293,1484564490233,588,37.386567,-93.974492,41.241776,-98.959447
3094386929,5161491293,1480728175607,230,25.932229,-79.585547,35.725703,-71.222848
3094386929,5161491293,1470475516519,1036,44.534246,-100.002046,44.519987,-67.791099
3094386929,9477285208,1476701304576,1590,46.750127,-79.483243,49.045279,-100.686129
3094386929,7137712598,1468314435843,431,46.987508,-68.937113,28.110176,-76.214446
3094386929,3611459371,1478425585829,512,30.471274,-76.282553,42.429864,-96.027598
3094386929,2624859231,1479592698055,826,28.407463,-96.352645,27.005757,-112.073131
3094386929,2624859231,1487271928205,1147,27.079857,-112.564782,38.738627,-80.667677
3094386929,7404224239,1482031675292,151,45.032768,-117.116071,28.187973,-124.007184
3094386929,2399189573,1480258766081,128,30.160061,-96.233987,35.237950,-102.905777
5746878723,2063337021,1468490304527,89,39.153086,-107.921322,40.220519,-119.592843
5746878723,2063337021,1482299427262,1458,33.255194,-99.105082,28.269834,-114.874948
5746878723,5304390991,1482998393924,1211,27.558895,-73.846852,33.562950,-116.367149
5746878723,5304390991,1463875445771,216,44.561643,-103.405251,31.878883,-89.315210
5746878723,5304390991,1464520099882,706,36.844842,-76.927423,45.853364,-89.574489
5746878723,4064362421,1463326686476,1304,26.161679,-80.336078,44.400172,-107.007531
5746878723,9152142101,1463315122928,1489,49.068000,-119.379257,35.526389,-117.883093
5746878723,6127530428,1478968355672,1413,42.552782,-123.103570,26.255076,-96.247296
5746878723,3209527352,1478847664055,966,45.096403,-106.325330,42.710649,-72.701095
5746878723,3036267220,1487253758154,1218,28.569905,-74.591409,38.758215,-116.691556
5746878723,7135879501,1462576784776,363,42.475850,-81.264301,42.146548,-83.015572
5746878723,2021713064,1462358409620,897,46.894062,-72.772840,36.993840,-104.887747
5746878723,2544051975,1486188209799,1773,29.916370,-78.016164,35.152509,-99.403610
5746878723,9198338509,1486527543449,596,34.171849,-104.309305,27.228679,-124.187483
5746878723,2255292583,1466170187369,1446,44.819272,-110.376934,45.373363,-119.790633
5746878723,6075520407,1468367523066,842,40.334926,-102.914007,32.787192,-67.224719
5746878723,5515193368,1465100317730,356,27.923583,-105.117043,28.683665,-109.534490
5746878723,3315697247,1477114809585,7,34.923116,-81.809406,44.671775,-104.361493
5746878723,3315697247,1484586484451,343,48.095547,-123.272277,24.592824,-95.501300
5746878723,6303274732,1461503902174,675,32.930579,-122.362888,24.940246,-124.366458
5075598480,7149060283,1489482128963,1612,34.081135,-116.279415,32.228944,-81.941907
5075598480,2257668693,1477658435999,1795,34.571863,-109.759354,32.755794,-99.623366
5075598480,2257668693,1469101897147,1193,39.880224,-97.788122,40.471449,-107.986240
5075598480,5092402872,1473950167332,347,42.759528,-101.005030,30.746209,-75.635446
5075598480,5092402872,1479884690264,1339,48.063263,-69.377288,31.664151,-123.603534
5075598480,5575122807,1474028319809,670,49.380981,-77.159589,35.622254,-117.519250
5075598480,8066745702,1463578466731,1493,46.127694,-114.630031,26.283971,-90.502784
5075598480,6033445760,1464945249990,678,35.640726,-73.715772,24.998593,-119.376638
5075598480,6149948103,1476935822595,1333,34.203869,-123.395387,46.616745,-109.860338
5075598480,4068553060,1473773378252,1620,32.607092,-110.173451,31.956593,-93.351506
5075598480,9845015884,1489845154782,1141,31.909935,-93.211376,28.273690,-103.693987
5075598480,6143217579,1489281601617,177,45.264709,-106.331623,38.003021,-111.058702
5075598480,5024585060,1469459311259,973,39.152803,-88.665295,42.230621,-101.293232
5075598480,5024585060,1484504820231,870,49.071544,-95.336175,27.359762,-87.299737
5075598480,8012588652,1464383821428,1277,38.003426,-76.262478,47.388972,-75.326765
5075598480,8012588652,1481117774696,119,47.862353,-79.067527,38.089201,-113.353999
5075598480,7579673185,1460687752108,403,44.910131,-114.545821,44.400291,-83.885895
5075598480,4074678978,1482986042381,408,33.020467,-122.099614,37.571986,-73.136430
5075598480,4074678978,1480952044292,1075,27.737726,-90.012195,40.440214,-77.420005
5075598480,3192290924,1475803382848,255,33.909450,-91.580105,27.675139,-79.136529
5574321454,5083484160,1468372984435,242,48.180665,-75.228013,30.121018,-120.851005
5574321454,2703635231,1486814172879,424,41.267188,-82.684323,24.639606,-82.036204
5574321454,3028405325,1477786969365,1143,47.507403,-80.986833,24.732102,-81.329118
5574321454,5306439199,1480616920099,1469,26.470800,-115.999395,30.429008,-73.069706
5574321454,5306439199,1466110348898,1329,30.521172,-109.486220,34.036893,-117.927099
5574321454,4192045606,1473635560080,1676,25.247946,-86.989653,25.471645,-107.732104
5574321454,4192045606,1474397019299,264,26.652036,-118.511949,46.626010,-123.884471
5574321454,3097494249,1461842954221,1233,43.912786,-95.960144,43.198965,-104.507287
5574321454,8175087760,1491133238946,1797,27.819309,-120.090012,38.652464,-107.398160
